"ID","lon","lat","time","Int_Stop","Behavior","Int.ID","Int.Sp","M4","M5","ActualTime","Int_Start","Duration","Relationship","Intensity"
"AQ_Spviride_TP_2021-07-17_114654",-68.286136875375,12.097677877175,2021-07-17 15:44:39,00:18:22,"Parrotfish","TP-Conspecific","Sp. viride","Chase","Floater",11:44:53,00:18:08,14,"Floater","High"
"AQ_Spviride_TP_2021-07-17_121344",-68.2861647302143,12.0978395760429,2021-07-17 15:57:38,00:04:53,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","Neighbor",11:58:05,00:04:25,28,"Neighbor","Low"
"AQ_Spviride_TP_2021-07-17_121344",-68.2861658558,12.0978277456,2021-07-17 16:00:27,00:07:30,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","Neighbor",12:00:43,00:07:14,16,"Neighbor","Low"
"AQ_Spviride_TP_2021-07-17_121344",-68.2861521933308,12.097825418,2021-07-17 16:05:04,00:11:56,"Parrotfish","TP-Heterospecific","Sp. aurofrenatum","Charge","None",12:05:09,00:11:51,5,"None","Low"
"AQ_Spviride_TP_2021-07-17_121344",-68.28615508505,12.0978668890643,2021-07-17 16:06:15,00:13:42,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","Neighbor",12:06:55,00:13:03,40,"Neighbor","Low"
"AQ_Spviride_TP_2021-07-17_123824",-68.2861355238,12.097952918875,2021-07-17 16:29:25,00:13:03,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","Neighbor",12:31:19,00:11:09,114,"Neighbor","Low"
"AQ_Spviride_TP_2021-07-17_123824",-68.2860687574429,12.0980169670357,2021-07-17 16:35:45,00:17:30,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",12:35:46,00:17:29,1,"None","Low"
"AQ_Spviride_TP_2021-07-17_123824",-68.2861007735846,12.0980417936462,2021-07-17 16:36:25,00:18:28,"Parrotfish","TP-Conspecific","Sp. viride","Chase,Display","Floater",12:36:44,00:18:09,19,"Floater","High"
"AQ_Spviride_TP_2021-07-17_141313",-68.2862037226692,12.0981490239846,2021-07-17 17:55:46,00:03:20,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",13:55:54,00:03:12,8,"None","Low"
"AQ_Spviride_TP_2021-07-17_141313",-68.28625545835,12.0981440209875,2021-07-17 17:59:02,00:06:32,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",13:59:07,00:06:28,4,"None","Low"
"AQ_Spviride_TP_2021-07-17_141313",-68.2861688580727,12.0981402915,2021-07-17 18:00:33,00:08:01,"Parrotfish","TP-Heterospecific","Sc. vetula","None","None",14:00:35,00:07:59,2,"None","Unknown"
"AQ_Spviride_TP_2021-07-17_141313",-68.2862129861071,12.0981600701143,2021-07-17 18:12:21,00:19:54,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",14:12:28,00:19:47,7,"None","Low"
"AQ_Spviride_TP_2021-07-17_144051",-68.2863687817,12.0981834317,2021-07-17 18:22:46,00:02:52,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",14:22:48,00:02:50,2,"None","Low"
"AQ_Spviride_TP_2021-07-17_144051",-68.2863462643429,12.09818184505,2021-07-17 18:24:21,00:04:50,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Chase,Display","Neighbor",14:24:46,00:04:25,25,"Neighbor","High"
"AQ_Spviride_TP_2021-07-17_144051",-68.2863542908823,12.0981843363706,2021-07-17 18:35:13,00:15:20,"Parrotfish","IP-Conspecific","Sp. viride","Charge","None",14:35:16,00:15:17,3,"None","Low"
"AQ_Spviride_TP_2021-07-17_150703",-68.2862260099667,12.0983068831333,2021-07-17 18:46:20,00:01:31,"Parrotfish","IP-Conspecific","Sp. viride","Chase","None",14:46:29,00:01:22,9,"None","High"
"AQ_Spviride_TP_2021-07-17_150703",-68.2861769741941,12.0982276609882,2021-07-17 18:47:09,00:02:17,"Parrotfish","IP-Conspecific","Sp. viride","Chase","None",14:47:15,00:02:11,6,"None","High"
"AQ_Spviride_TP_2021-07-17_150703",-68.2862214518286,12.0982540611286,2021-07-17 18:48:25,00:03:34,"Parrotfish","None-None","None","Charge","None",14:48:32,00:03:28,7,"None","Low"
"AQ_Spviride_TP_2021-07-18_112806",-68.28627106544,12.09847804722,2021-07-18 15:06:45,00:01:05,"Parrotfish","TP-Conspecific","Sp. viride","Charge,Display","None",11:07:01,00:00:49,17,"None","Low"
"AQ_Spviride_TP_2021-07-18_112806",-68.2863716734875,12.0986498321625,2021-07-18 15:22:57,00:17:05,"Parrotfish","TP-Conspecific","Sp. viride","Display","Neighbor",11:23:01,00:17:01,4,"Neighbor","Low"
"IV_Sctaeniopterus_TP_2021-06-10_111339",-68.2817279734,12.07781846635,2021-06-10 15:04:28,00:13:15,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Chase,Display","None",11:04:38,00:13:05,10,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_111339",-68.2817045269455,12.0778012758545,2021-06-10 15:12:38,00:21:19,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",11:12:42,00:21:15,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_113726",-68.28177487015,12.0778560173,2021-06-10 15:19:54,00:03:03,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:20:02,00:02:55,8,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_113726",-68.28174499705,12.07791276275,2021-06-10 15:20:56,00:04:10,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",11:21:10,00:03:56,14,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_113726",-68.2817896641556,12.0778971444556,2021-06-10 15:21:20,00:04:49,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",11:21:48,00:04:21,28,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_113726",-68.2817588653,12.0778872631889,2021-06-10 15:29:33,00:12:59,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","Floater",11:29:59,00:12:34,26,"Floater","High"
"IV_Sctaeniopterus_TP_2021-06-10_113726",-68.2817066554333,12.0778540707889,2021-06-10 15:34:46,00:18:01,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:35:01,00:17:47,14,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_113726",-68.2817533285875,12.0778587204625,2021-06-10 15:36:50,00:19:52,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",11:36:52,00:19:51,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_120220",-68.2816402225,12.0778354511727,2021-06-10 15:57:11,00:15:14,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:57:15,00:15:10,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_122626",-68.2817070745,12.0779529586556,2021-06-10 16:06:51,00:01:03,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",12:07:02,00:00:53,11,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_122626",-68.2816412485778,12.0779920369444,2021-06-10 16:10:19,00:04:26,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",12:10:24,00:04:21,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_122626",-68.2816333207,12.077934765225,2021-06-10 16:14:35,00:08:39,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",12:14:37,00:08:37,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_122626",-68.2816180866,12.0779474219,2021-06-10 16:14:43,00:08:47,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",12:14:45,00:08:44,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_122626",-68.2816289297455,12.0779578574091,2021-06-10 16:15:47,00:09:51,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",12:15:50,00:09:49,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_122626",-68.2816326921,12.07796990635,2021-06-10 16:25:07,00:19:10,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",12:25:08,00:19:09,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_142524",-68.2818015758333,12.0780533924667,2021-06-10 18:07:16,00:05:09,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","Neighbor",14:07:20,00:05:05,4,"Neighbor","Low"
"IV_Sctaeniopterus_TP_2021-06-10_142524",-68.2818858524857,12.0780738869,2021-06-10 18:24:45,00:22:38,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge","None",14:24:48,00:22:34,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_144925",-68.2818290870333,12.0779906865,2021-06-10 18:29:35,00:00:42,"Parrotfish","IP-Heterospecific","Sc. iseri","Charge","None",14:29:36,00:00:41,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_144925",-68.2818534295,12.07800010215,2021-06-10 18:29:50,00:00:59,"Parrotfish","TP-Heterospecific","Sp. viride","Charge","None",14:29:53,00:00:56,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_144925",-68.2818934135111,12.0779885351667,2021-06-10 18:30:16,00:01:28,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:30:22,00:01:22,6,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_144925",-68.2818927336778,12.0779434591556,2021-06-10 18:40:31,00:11:47,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",14:40:41,00:11:37,10,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819537166111,12.0780016947556,2021-06-10 18:56:41,00:01:42,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",14:56:54,00:01:29,14,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819279991,12.07806045192,2021-06-10 18:57:50,00:02:39,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",14:57:51,00:02:39,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.28190022146,12.07804814724,2021-06-10 18:58:57,00:03:51,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:59:03,00:03:45,6,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819173205333,12.0779736433333,2021-06-10 19:00:12,00:05:03,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase","None",15:00:15,00:05:00,2,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.28192214852,12.07798939012,2021-06-10 19:00:22,00:05:13,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:00:25,00:05:10,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819190249,12.0780334621667,2021-06-10 19:01:25,00:06:22,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:01:34,00:06:13,9,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819277886445,12.0780097786444,2021-06-10 19:02:12,00:07:02,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:02:14,00:07:00,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819011435,12.0780270081,2021-06-10 19:03:20,00:08:12,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:03:23,00:08:09,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.28193333,12.0779815782,2021-06-10 19:04:34,00:09:25,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase","None",15:04:37,00:09:22,3,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.281929357,12.07801934704,2021-06-10 19:05:21,00:10:17,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:05:29,00:10:09,8,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819154579,12.0780031942222,2021-06-10 19:09:13,00:14:12,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:09:24,00:14:01,11,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.28192147797,12.07801466155,2021-06-10 19:09:45,00:14:34,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:09:46,00:14:33,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819455396667,12.0780151617,2021-06-10 19:11:03,00:15:52,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:11:04,00:15:51,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.28193529136,12.07801544106,2021-06-10 19:11:13,00:16:06,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",15:11:18,00:16:01,5,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.28191036358,12.07801079752,2021-06-10 19:11:51,00:16:43,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",15:11:55,00:16:39,4,"None","High"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819337956222,12.0780379697778,2021-06-10 19:12:53,00:17:46,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:12:58,00:17:41,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-10_151516",-68.2819267561714,12.0780145310286,2021-06-10 19:14:36,00:19:32,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",15:14:44,00:19:24,8,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817978665,12.0780996433,2021-06-12 14:55:42,00:02:58,"Parrotfish","IP-Heterospecific","Sc. vetula","Display","None",10:55:48,00:02:52,6,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2818136783417,12.0781097724333,2021-06-12 14:56:25,00:03:37,"Parrotfish","IP-Heterospecific","Sc. vetula","Charge","None",10:56:26,00:03:35,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817741017667,12.0780820213667,2021-06-12 14:57:42,00:05:06,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Chase,Display","None",10:57:55,00:04:52,14,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817559689077,12.0780786083769,2021-06-12 14:58:55,00:06:23,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",10:59:13,00:06:05,18,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817663265571,12.0780682710286,2021-06-12 15:00:18,00:07:49,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:00:38,00:07:29,20,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817248721,12.0781149343,2021-06-12 15:02:50,00:10:06,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge","None",11:02:55,00:10:01,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817251295,12.0780869925786,2021-06-12 15:04:09,00:11:34,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",11:04:23,00:11:20,14,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.2817908228529,12.0780782609765,2021-06-12 15:07:15,00:14:35,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","Neighbor",11:07:25,00:14:25,10,"Neighbor","Low"
"IV_Sctaeniopterus_TP_2021-06-12_111439",-68.281764722,12.0781143355929,2021-06-12 15:09:28,00:16:41,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:09:31,00:16:39,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817577197889,12.0782114099333,2021-06-12 15:20:57,00:02:25,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",11:21:02,00:02:20,5,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817642739833,12.078226755825,2021-06-12 15:21:06,00:02:29,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",11:21:06,00:02:29,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2818311452445,12.0782083645111,2021-06-12 15:22:55,00:04:21,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:22:58,00:04:18,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.28181319222,12.07819697633,2021-06-12 15:23:14,00:04:49,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",11:23:27,00:04:36,13,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817832617,12.0782374519462,2021-06-12 15:24:34,00:05:59,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",11:24:37,00:05:57,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817556207769,12.0781862835769,2021-06-12 15:25:44,00:07:21,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",11:25:58,00:07:07,15,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.28180329318,12.07827175966,2021-06-12 15:28:32,00:09:59,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:28:36,00:09:54,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817744091,12.0782675687,2021-06-12 15:28:47,00:10:33,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",11:29:10,00:10:10,23,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.281830545,12.0782547901091,2021-06-12 15:31:29,00:12:54,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",11:31:31,00:12:52,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2818251196,12.0782240666,2021-06-12 15:31:48,00:13:15,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:31:52,00:13:11,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2818305678917,12.07819814565,2021-06-12 15:32:06,00:13:32,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:32:09,00:13:29,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.28179378809,12.07823844161,2021-06-12 15:33:56,00:15:24,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",11:34:01,00:15:19,5,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817773241556,12.0782267768111,2021-06-12 15:34:04,00:15:34,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",11:34:11,00:15:27,7,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817632612,12.0782150142,2021-06-12 15:34:24,00:15:55,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",11:34:32,00:15:47,8,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.28176421815,12.0782663952667,2021-06-12 15:35:25,00:16:50,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",11:35:28,00:16:48,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817528980909,12.0782429716455,2021-06-12 15:35:44,00:17:26,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:36:03,00:17:07,19,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2817769656167,12.0781787065833,2021-06-12 15:37:21,00:18:48,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",11:37:25,00:18:44,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_113838",-68.2818177816545,12.0782017250636,2021-06-12 15:37:49,00:19:14,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",11:37:51,00:19:12,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_120133",-68.2818452285909,12.0781767394091,2021-06-12 15:43:33,00:02:14,"Parrotfish","IP-Heterospecific","Sp. viride","Charge","None",11:43:34,00:02:14,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_120133",-68.2818425921,12.0781765793909,2021-06-12 15:43:40,00:02:22,"Parrotfish","IP-Heterospecific","Sp. viride","Charge","None",11:43:41,00:02:21,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_120133",-68.2818679587727,12.0781653628364,2021-06-12 15:47:37,00:06:19,"Parrotfish","TP-Heterospecific","Sp. viride","Charge","None",11:47:38,00:06:18,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_120133",-68.28185747376,12.0781850908,2021-06-12 15:51:16,00:10:05,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge","Neighbor",11:51:25,00:09:57,9,"Neighbor","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.2818884739462,12.0781979151231,2021-06-12 16:08:56,00:01:51,"Parrotfish","TP-Heterospecific","Sc. iseri","Charge","None",12:09:00,00:01:47,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.28187956849,12.07821867705,2021-06-12 16:12:56,00:05:54,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",12:13:03,00:05:47,7,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.2819205637077,12.0782124545308,2021-06-12 16:13:40,00:06:34,"Parrotfish","TP-Heterospecific","Sc. iseri","Charge","None",12:13:43,00:06:31,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.2819150155167,12.0782031118917,2021-06-12 16:14:28,00:07:20,"Parrotfish","TP-Heterospecific","Sc. iseri","Display","None",12:14:29,00:07:19,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.28189012968,12.0782132121,2021-06-12 16:23:35,00:16:30,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge","None",12:23:40,00:16:26,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.2818922377083,12.07820931445,2021-06-12 16:24:19,00:17:17,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",12:24:26,00:17:10,7,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.281898125975,12.078187773025,2021-06-12 16:24:46,00:17:46,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",12:24:55,00:17:37,9,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_122722",-68.28191575313,12.07821488008,2021-06-12 16:26:32,00:19:35,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",12:26:44,00:19:23,13,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819671091,12.07821208055,2021-06-12 18:11:09,00:01:10,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",14:11:11,00:01:09,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819597050667,12.07822966855,2021-06-12 18:11:36,00:01:43,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:11:44,00:01:35,8,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819316793692,12.0782511788846,2021-06-12 18:12:28,00:02:34,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",14:12:34,00:02:27,6,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819564641,12.078234544,2021-06-12 18:13:36,00:03:36,"Parrotfish","IP-Heterospecific","Sc. vetula","Charge,Display","None",14:13:36,00:03:36,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819635287714,12.0782093624,2021-06-12 18:14:34,00:04:35,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",14:14:36,00:04:34,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819691686,12.0782368071286,2021-06-12 18:15:02,00:05:24,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",14:15:25,00:05:01,23,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819586712533,12.0782487876867,2021-06-12 18:15:28,00:05:31,"Parrotfish","IP-Heterospecific","Sc. iseri","Charge,Display","None",14:15:32,00:05:28,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.281971163279,12.0782321838158,2021-06-12 18:16:25,00:06:35,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:16:36,00:06:25,11,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819407846375,12.0782410871187,2021-06-12 18:17:54,00:07:57,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",14:17:57,00:07:53,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819809032857,12.0782518346857,2021-06-12 18:19:18,00:09:18,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:19:19,00:09:17,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.28197153468,12.0782584548,2021-06-12 18:19:58,00:10:01,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:20:02,00:09:57,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819685392437,12.0782399765625,2021-06-12 18:22:52,00:13:00,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:23:00,00:12:52,8,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819576494714,12.0782542654143,2021-06-12 18:25:01,00:15:12,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:25:13,00:15:01,12,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819421429857,12.0782591149429,2021-06-12 18:25:46,00:15:47,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",14:25:48,00:15:46,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819748693167,12.0782247790917,2021-06-12 18:26:40,00:16:55,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:26:56,00:16:39,16,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819642480667,12.0782427527067,2021-06-12 18:27:25,00:17:28,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:27:28,00:17:24,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.281960675975,12.0782424911063,2021-06-12 18:27:36,00:17:39,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:27:39,00:17:35,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819561678933,12.07826589792,2021-06-12 18:28:27,00:18:39,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:28:40,00:18:27,13,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_142944",-68.2819574698667,12.0782333985,2021-06-12 18:28:54,00:18:56,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",14:28:57,00:18:53,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.2819058733214,12.0782372501786,2021-06-12 18:35:22,00:01:52,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge","None",14:35:28,00:01:46,6,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.281915707025,12.07827598205,2021-06-12 18:37:20,00:03:56,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Display","None",14:37:31,00:03:44,11,"None","Low"
